event_name,clean_page_location,unique_users
page_view,shop.googlemerchandisestore.com/Eco/Android,1
scroll,shop.googlemerchandisestore.com/127,1
page_view,http://shop.googlemerchandisestore.com/www.127.0.0.1.com,1
first_visit,shop.googlemerchandisestore.com/google+redesign/apparel/womens/womens+t+shirts/quickview,1
user_engagement,shop.googlemerchandisestore.com/hsfjkdfs,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+womens+google+striped+ls,1
scroll,shop.googlemerchandisestore.com/Md5,1
scroll,shop.googlemerchandisestore.com/logon,1
session_start,shop.googlemerchandisestore.com/Google Redesign/Stationery/Notebooks,1
scroll,"shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee,451491,580,0",1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessoriesandroid+fanatic+bundle,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+mens+discovery+lt+rain+shell+3xl,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/android+dino+buddies+tee+grey+sm,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+men+s+google+softshell+jacket+bg,1
session_start,shop.googlemerchandisestore.com/regeeg,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+LA+Campus+Lapel+Pin/robot,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+LA+Campus+Lapel+Pin/robot,1
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/waze+dress+socks,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+cork+key+ring,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+utensil+set,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+large+pet+collar+blue+green,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Badge+Heavyweight+Pullover+Black+XL,1
click,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Canteen+Bottle+Black,1
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/men+s+t-shirts/home,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Thermal+Bottle+White+with+box,1
user_engagement,shop.googlemerchandisestore.com/perksstore,1
page_view,shop.googlemerchandisestore.com/google redesign/apparel/android world cup tee,1
user_engagement,shop.googlemerchandisestore.com/google redesign/apparel/android world cup tee,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/clearance,1
first_visit,shop.googlemerchandisestore.com/google+redesign/apparel/google+leather+strap+hat+black,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Stickers/YouTube+Sticker+Sheet,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/spring+sale,1
scroll,shop.googlemerchandisestore.com//google+redesign/nest/nest-usa,1
scroll,shop.googlemerchandisestore.com/apparel/womens,1
first_visit,shop.googlemerchandisestore.com/Google+R,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Summer19+Crew+Grey+2XL,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+sf+campus+unisex+tee,1
page_view,shop.googlemerchandisestore.com/google redesign/apparel/men s google airflow 1 4 zip pullover black,1
first_visit,shop.googlemerchandisestore.com/google+redesign/kids/youtube+kids+tee+black,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Zip+Hoodie+FC+MD,1
first_visit,shop.googlemerchandisestore.com/yourinfo.html/home,1
scroll,shop.googlemerchandisestore.com/search/GOPHER,1
scroll,http://shop.googlemerchandisestore.com/Google+,1
page_view,shop.googlemerchandisestore.com/redirect,1
page_view,shop.googlemerchandisestore.com/au,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/bags/+google+pride+tote+black,1
scroll,shop.googlemerchandisestore.com/Google+Redasdfesign/New,1
session_start,shop.googlemerchandisestore.com/uact=5,1
user_engagement,shop.googlemerchandisestore.com/google redesign/apparel/google crew grey,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Kids/quickview,1
first_visit,shop.googlemerchandisestore.com/google+redesign/electronics/accessories/keyboard+dot+sticker,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Hat+V2+Black,1
scroll,shop.googlemerchandisestore.com/google+redesign/office/stickers/google+laptop+and+cell+phone+stickers,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/bags/nailhead+messenger,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Tech+Fleece+Vest+Charcoal+MD,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Ladies+Tee+MD,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Badge+Heavyweight+Pullover+Black+XS,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Kirkland+Pullover+MD,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Kirkland+Pullover+MD,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Wearables/Home,1
session_start,shop.googlemerchandisestore.com./google+redesign/apparel/mens/quickview,1
scroll,shop.googlemerchandisestore.com./google+redesign/apparel/mens/quickview,1
select_item,shop.googlemerchandisestore.com/BLM,1
page_view,shop.googlemerchandisestore.com/512,1
user_engagement,shop.googlemerchandisestore.com/Google/Gift+Cards,1
page_view,shop.googlemerchandisestore.com/Google/Gift+Cards,1
user_engagement,shop.googlemerchandisestore.com/daniel arias,1
session_start,shop.googlemerchandisestore.com/google+redesign/accessories/electronic+accessories,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Zip+Pack,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/stickers/youtube+sticker+sheet,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Waze,1
scroll,shop.googlemerchandisestore.com/google redesign/apparel/mens,1
scroll,shop.googlemerchandisestore.com/google redesign/apparel/kids/kids toddler/google toddler raglan shirt navy 2t,1
scroll,shop.googlemerchandisestore.com/fiongfems,1
session_start,shop.googlemerchandisestore.com/fiongfems,1
user_engagement,shop.googlemerchandisestore.com/osidfusldkfslkdfj,1
page_view,shop.googlemerchandisestore.com/osidfusldkfslkdfj,1
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/home,1
page_view,shop.googlemerchandisestore.com/dkdkdkasdao,1
user_engagement,shop.googlemerchandisestore.com/hejhej,1
user_engagement,shop.googlemerchandisestore.com/dsasfda,1
session_start,shop.googlemerchandisestore.com/google+redesign/bag/totes/google+lunch+bag,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/pets/doggie+skins+tank,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/housewares/bird-netting,1
user_engagement,shop.googlemerchandisestore.com/google redesign/apparel/womens outerwear/google womens fleece hoodie,1
user_engagement,shop.googlemerchandisestore.com/shop.axd/paymentmethod,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Charcoal/robots.txt,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+Icon+Tee+Charcoal/robots.txt,1
page_view,shop.googlemerchandisestore.com/wp-admin,1
user_engagement,shop.googlemerchandisestore.com/wp-admin,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/youtube+wordmark+pin,1
page_view,shop.googlemerchandisestore.com/Eco/YouTube+Organic+Cotton+T-Shirt+-+Black,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/bags/google+incognito+messenger+bag,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/headgear/quickview,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Chicago+Campus+Mug,1
page_view,shop.googlemerchandisestore.com/Ã¤lklgd,1
scroll,shop.googlemerchandisestore.com/tfgfgfg,1
session_start,shop.googlemerchandisestore.com/clearance/clearance-apparel,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Mugs/Android+4oz+Rise+Mug,1
scroll,"shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,398554,409,0",1
user_engagement,shop.googlemerchandisestore.com/google+redesign/drinkware/google+cambridge+campus+bottle,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Iconic+Crew+XL,1
page_view,shop.googlemerchandisestore.com/claudiatapia,1
scroll,shop.googlemerchandisestore.com/thelab,1
scroll,shop.googlemerchandisestore.com/claudiatapia,1
page_view,shop.googlemerchandisestore.com/Eco/Organic+Basic+T-Shirt.axd/quickview,1
session_start,shop.googlemerchandisestore.com/google+redesign/wearables/men+s+t-shirts/home,1
page_view,shop.googlemerchandisestore.com/google+redesign/brands/youtube/you+tube+socks,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Womens/Womens+Outerwear,1
page_view,shop.googlemerchandisestore.com/google+redesign/office/google+pen+bright+blue,1
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/waze+baby+on+board+window+decal,1
session_start,shop.googlemerchandisestore.com/shop.axd/OrderDetails,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+PNW+Campus+Bottle,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/shop+by+brand,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/google+womens+tech+fleece+vest+charcoal,1
scroll,shop.googlemerchandisestore.com/google+redesign/electronics/accessories/google+electronics+accessory+pouch,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/google+large+pet+leash+red+yellow,1
first_visit,shop.googlemerchandisestore.com/google+redesign/apparel/google+zip+hoodie+fc,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Hipster+Pin,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy+LG,1
page_view,shop.googlemerchandisestore.com/details/Brands/Google Cloud/GGL1738_Cloud Antitheft Backpack,1
scroll,shop.googlemerchandisestore.com/google+redesign/accessories/android+large+removable+sticker+sheet,1
page_view,shop.googlemerchandisestore.com/google redesign/apparel/kid s/kid s youth,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/google+cambridge+campus+zip+hoodie+lg,1
page_view,shop.googlemerchandisestore.com/google+redesign/office/google+google+confetti+task+pad,1
session_start,shop.googlemerchandisestore.com/New/Cross+Calais+Pen,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/office/google+light+up+pen+blue,1
session_start,shop.googlemerchandisestore.com/google+redesign/accessoriesðŸ˜ƒðŸ‘ ,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Austin+Campus+Zip+Hoodie,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/mens/yourinfo,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Youtube+Icon+Tee+Grey,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Clearance/quick-iew,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Shop+By+Brand/YouTube,1
scroll,shop.googlemerchandisestore.com/google+redesign/office/quickview,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Gift+Cards/Gift+Card++100,1
scroll,shop.googlemerchandisestore.com/google+redesign/drinkware/google+sf+campus+mug,1
page_view,shop.googlemerchandisestore.com/Sports & Fitness/Sports Fans/Australian Football Fans,1
user_engagement,shop.googlemerchandisestore.com/Sports & Fitness/Sports Fans/Australian Football Fans,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+toddler+fc+zip+hoodie,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/Apparel/kids/kids+infant,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/android+techie+3d+framed+art,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/google+raincoat+navy,1
page_view,http://shop.googlemerchandisestore.com/asearch,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cambridge+Campus+Zip+Hoodie+XL,1
user_engagement,shop.googlemerchandisestore.com/registersuccessful,1
session_start,shop.googlemerchandisestore.com/index,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Mens+Tech+Fleece+Grey + ,1
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/google+split+seam+tee+olive,1
user_engagement,shop.googlemerchandisestore.com/yourinfo/.html|/guestregister/.html|/shipping,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Boulder+Campus+Lapel+Pin,1
first_visit,http://shop.googlemerchandisestore.com/Google Zip Hoodie F/C,1
session_start,http://shop.googlemerchandisestore.com/google redesign/gift cards,1
page_view,"shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee, size=Men's",1
user_engagement,shop.googlemerchandisestore.com/search/CUP,1
page_view,shop.googlemerchandisestore.com//google+redesign/apparel/mens/mens+t+shirts/quickview,1
scroll,shop.googlemerchandisestore.com//google+redesign/apparel/mens/mens+t+shirts/quickview,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/brands/android/home,1
first_visit,shop.googlemerchandisestore.com/shop.axd/wishlistreview,1
session_start,shop.googlemerchandisestore.com/shop.axd/wishlistreview,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+unisex+google+color+block+tee+white,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/nest,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers+LG,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Cambridge+Campus+Unisex+Tee,1
user_engagement,http://shop.googlemerchandisestore.com,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/drinkware/veranda+2+glass+bottle,1
session_start,shop.googlemerchandisestore.com/error,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Headgear,1
session_start,shop.googlemerchandisestore.com/Eco/25oz+Recycled+Infuser+Bottle,1
first_visit,shop.googlemerchandisestore.com/Eco/25oz+Recycled+Infuser+Bottle,1
first_visit,shop.googlemerchandisestore.com/google+redesign/nest/nest+detect,1
scroll,shop.googlemerchandisestore.com/google+redesign/office/notebooks+journals/leatherette+journal,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/google+men+s+google+weatherblock+shell+black,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/google+nyc+campus+unisex+tee+sm,1
page_view,shop.googlemerchandisestore.com/men's,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Shop+by+Brand/Youtube,1
scroll,shop.googlemerchandisestore.com/google+redesign/Accessories/Google+Campus+Bike,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/quickview,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Gift+Cards/Gift+Card+10,1
user_engagement,shop.googlemerchandisestore.com/Google/storeitem,1
scroll,shop.googlemerchandisestore.com/google+redesign/accessories/google+laptop+sleeve+charcoal,1
session_start,shop.googlemerchandisestore.com//asearch,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Kirkland+Campus+Lapel+Pin,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+toddler+fc+tee+charcoal,1
scroll,shop.googlemerchandisestore.com//basket,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Ph,1
scroll,shop.googlemerchandisestore.com/google+redesign/apparel/google+tee+white,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Navy+XS,1
scroll,shop.googlemerchandisestore.com/google+redesign/office/google+recycled+pen+black,1
session_start,shop.googlemerchandisestore.com/Teamomaxi,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Bike+Tee+Grey,1
user_engagement,shop.googlemerchandisestore.com/nl,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/new+2015+logo/wireless+gaming+mouse,1
scroll,shop.googlemerchandisestore.com/tr,1
user_engagement,shop.googlemerchandisestore.com/google redesign/apparel/headgear/google trucker hat,1
first_visit,shop.googlemerchandisestore.com/google redesign/apparel/headgear/google trucker hat,1
session_start,shop.googlemerchandisestore.com/google redesign/apparel/headgear/google trucker hat,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/google+kirkland+campus+sticker,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens+warm+gear,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/mens+warm+gear,1
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/go,1
page_view,shop.googlemerchandisestore.com/madeinusa/home,1
scroll,shop.googlemerchandisestore.com/clearance,1
scroll,shop.googlemerchandisestore.com/store-policies,1
page_view,shop.googlemerchandisestore.com/Google+Redes,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Pocket+Toddler+Tee+Navy,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Rolltop+Backpack+Blue,1
first_visit,shop.googlemerchandisestore.com/tu_cora,1
scroll,http://shop.googlemerchandisestore.com/google+redesign/apparel/kids,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Mens/quickview,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Zip+Hoodie+MD,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Unisex+Tee+SM,1
user_engagement,shop.googlemerchandisestore.com/Eco/Organic+Me-To-We+Tee,1
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/google+land+and+sea+unisex+tee,1
first_visit,shop.googlemerchandisestore.com/sitemapindex,1
page_view,shop.googlemerchandisestore.com//java/procz,1
session_start,shop.googlemerchandisestore.com//java/procz,1
user_engagement,shop.googlemerchandisestore.com/report,1
first_visit,shop.googlemerchandisestore.com/report,1
scroll,shop.googlemerchandisestore.com/google+redesign/office/writing/ballpoint+stick+pen,1
page_view,shop.googlemerchandisestore.com/google+redesign/office/google+pen+citron,1
scroll,shop.googlemerchandisestore.com//eco/organic+cotton+infant+bodysuit+-+white,1
user_engagement,shop.googlemerchandisestore.com/rFDSGAÃ˜SDJHFGÃ˜SODHFÃ˜O,1
page_view,shop.googlemerchandisestore.com/Google/storeitem,1
scroll,http://shop.googlemerchandisestore.com/www.127.0.0.1.com,1
first_visit,http://shop.googlemerchandisestore.com/static/dist,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+fc+longsleeve+ash,1
page_view,shop.googlemerchandisestore.com/conf/server,1
page_view,shop.googlemerchandisestore.com/thankyou.html/thankyou.php/thankyou/receipt,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+unisex+google+striped+tee+white+sm,1
session_start,shop.googlemerchandisestore.com/hsfjkdfs,1
page_view,shop.googlemerchandisestore.com/google+redesign/drinkware/campus+corkbase+mug+purple,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/android+coachs+jacket+black,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/android+coachs+jacket+black,1
page_view,shop.googlemerchandisestore.com/google+redesign/brands/chrome/home,1
user_engagement,shop.googlemerchandisestore.com/ctions,1
user_engagement,http://shop.googlemerchandisestore.com//java/procz,1
scroll,shop.googlemerchandisestore.com/de,1
first_visit,shop.googlemerchandisestore.com/.jsp/JsessionID=,1
user_engagement,shop.googlemerchandisestore.com/.jsp/JsessionID=,1
page_view,shop.googlemerchandisestore.com/google+redesign/nest/nest-usa&source=gmail&ust=1522453219600000&usg=afqjcnhlpaprovu-7tkwzufhrg6wmxl17w,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/android+dino+buddies+tee+grey+sm,1
page_view,shop.googlemerchandisestore.com/google+redesign/bags/google+google+confetti+accessory+pouch,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Bags/Heritage+Computer+Backpack,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Bags/Heritage+Computer+Backpack,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Gift+Cards/Gift+Card++250,1
session_start,shop.googlemerchandisestore.com/tfgfgfg,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Seattle+Campus+Lapel+Pin,1
scroll,shop.googlemerchandisestore.com/shop.axd/orderdetails,1
scroll,shop.googlemerchandisestore.com/specials/home,1
page_view,shop.googlemerchandisestore.com/Canada,1
scroll,shop.googlemerchandisestore.com/(Canada),1
scroll,shop.googlemerchandisestore.com/google+redesign/accessories/electronic+accessories,1
session_start,shop.googlemerchandisestore.com/store-policies/terms-of-use/home,1
select_promotion,http://shop.googlemerchandisestore.com/store,1
user_engagement,http://shop.googlemerchandisestore.com/basket,1
user_engagement,shop.googlemerchandisestore.com/perkstore,1
user_engagement,shop.googlemerchandisestore.com/madeinusa/stadium+cups+-+set+of+4,1
scroll,shop.googlemerchandisestore.com/madeinusa/stadium+cups+-+set+of+4,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+flower+onesie+purple,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Kirkland+Campus+Sticker,1
click,shop.googlemerchandisestore.com/Google+Redesign/Super+G+Unisex+Joggers,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/nest/nest-usa,1
session_start,shop.googlemerchandisestore.com/google+redesign/accessories/google+clear+framed+yellow+shades,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Google+Summer19+Crew+Grey+2XL,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Black+Tee,1
session_start,shop.googlemerchandisestore.com/search/GOPHER,1
view_search_results,shop.googlemerchandisestore.com/redirect,1
user_engagement,shop.googlemerchandisestore.com/complete,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/accessories/housewares/quickview,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+google+red+kids+sunglasses,1
first_visit,shop.googlemerchandisestore.com/google+redesign/apparel/youtube+twill+cap+sandwich+black,1
user_engagement,shop.googlemerchandisestore.com/Google+Redasdfesign/New,1
session_start,shop.googlemerchandisestore.com/Google+Redasdfesign/New,1
first_visit,shop.googlemerchandisestore.com/uact=5,1
scroll,shop.googlemerchandisestore.com/uact=5,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Tone+Hoodie+Black,1
page_view,shop.googlemerchandisestore.com/hghg,1
page_view,shop.googlemerchandisestore.com/google+redesign/office/android+small+trace+journal+bl,1
session_start,shop.googlemerchandisestore.com/google+redesign/electronics/accessories/keyboard+dot+sticker,1
session_start,shop.googlemerchandisestore.com/ideas,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+PNW+Campus+Unisex+Tee,1
session_start,shop.googlemerchandisestore.com/google+redesign/office/stickers/google+laptop+and+cell+phone+stickers,1
page_view,shop.googlemerchandisestore.com/google+redesign/wearables/men+s+t-shirts/ny+city+lights+t-shirt,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Fun/Malibu+Sunglasses,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Badge+Heavyweight+Pullover+Black+XS,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Tech+Fleece+Vest+Charcoal+MD,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Split+Seam+Tee+Olive+XL,1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+NYC+Campus+Ladies+Tee+MD,1
user_engagement,shop.googlemerchandisestore.com/Google Redesign/Accessories/Google See no hear no set,1
page_view,shop.googlemerchandisestore.com./google+redesign/apparel/mens/quickview,1
first_visit,shop.googlemerchandisestore.com/yourinfo,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+T-Shirts/home,1
user_engagement,shop.googlemerchandisestore.com/Google Redesign/eco friendly,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Crew+Grey+MD,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+FC+Longsleeve+Ash+SM,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Picnic+Blanket+Green,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Brands/YouTube/index,1
scroll,shop.googlemerchandisestore.com/daniel arias,1
first_visit,shop.googlemerchandisestore.com/google+redesign/accessories/google+magnet,1
scroll,shop.googlemerchandisestore.com/google+redesign/accessories/drinkware/home,1
first_visit,shop.googlemerchandisestore.com/google+redesign/accessories/android+sm+sticker+sheet,1
page_view,shop.googlemerchandisestore.com/skdekdh,1
page_view,shop.googlemerchandisestore.com/dsasfda,1
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/flamingo+and+friends+tee+blue,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/flamingo+and+friends+tee+blue,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Cork+Key+Ring,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/fun/google+luggage+tag,1
page_view,shop.googlemerchandisestore.com/google+redesign/bags/shopping,1
page_view,shop.googlemerchandisestore.com/google+redesign/accessories/fun/youtube+luggage+tag,1
page_view,shop.googlemerchandisestore.com/adsfghjkl,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Unisex+Eco+Tee+Black+XL,1
first_visit,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Felt+Mason+Jar,1
session_start,shop.googlemerchandisestore.com/google+redesign/apparel/google+youth+google+pocket+tee+blue,1
page_view,shop.googlemerchandisestore.com/store-policies/shipping-information/google+redesign/bags/google+redesign/apparel/kids/google+redesign/apparel/mens/mens+t+shirts,1
scroll,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/google/quickview,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/google+zip+hoodie+black+md,1
user_engagement,"shop.googlemerchandisestore.com/google+redesign/apparel/android+matrix+tee+white to enable screen reader support, press ctrl+alt+z to learn about keyboard shortcuts, press ctrl+slash",1
first_visit,shop.googlemerchandisestore.com/google+redesign/drinkware/quickview,1
scroll,shop.googlemerchandisestore.com/google+redesign/drinkware/quickview,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/drinkware/google+thermal+tumbler+navy,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/apparel/google+mens+kirkland+pullover,1
page_view,shop.googlemerchandisestore.com/google+redesign/apparel/android+tone+hoodie+black,1
user_engagement,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube$,1
page_view,shop.googlemerchandisestore.com/google+redesign/shop+by+brand/youtube$,1
first_visit,shop.googlemerchandisestore.com/google+redesign/accessories/google+blue+yoyo,1
page_view,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Hatsgma,1
session_start,"shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,398554,409,0",1
scroll,shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+La+Campus+Tote,1
page_view,shop.googlemerchandisestore.com/~ito+Techpack+V2,1
scroll,http://shop.googlemerchandisestore.com/ideas,1
session_start,http://shop.googlemerchandisestore.com/google+redesign/apparel/google+land+and+sea+unisex+tee,1
user_engagement,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Unisex+Google+Pocket+Tee+Grey+LG,1
view_item,shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Unisex+Google+Pocket+Tee+Grey+LG,1
session_start,shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+NYC+Campus+Mug,1
page_view,shop.googlemerchandisestore.com//Google+Redesign/Apparel,1
